Company,Type,OpSys,CPU,GPU,Ram,Weight,Touchscreen,ClockSpeed,HDD,SSD,PPI,Price
Lenovo,Workstation,Windows,Intel,Nvidia,16,2.5,0,2.8,0.0,1.0,384.61538461538464,175770.72
Acer,Notebook,Chrome,Intel,Intel,2,1.68,0,1.6,0.0,0.0,152.42857142857142,17582.399999999998
Samsung,Ultrabook,Windows,Intel,Intel,16,0.81,0,2.7,0.0,0.256,225.56390977443607,87858.72
HP,Notebook,Windows,Intel,Intel,8,1.86,0,2.0,0.0,0.256,192.30769230769232,28717.92
Dell,Notebook,Windows,Intel,Intel,8,1.6,0,2.5,0.0,0.256,152.42857142857142,60031.1088
HP,Workstation,Windows,Intel,Nvidia,16,3.0,0,2.9,0.0,0.256,173.41040462427745,233845.92
Lenovo,Netbook,Windows,Intel,Intel,4,1.4,1,1.6,0.0,0.128,183.9655172413793,25308.0
HP,Notebook,Windows,Intel,Intel,8,1.84,0,2.4,0.0,0.256,192.30769230769232,101232.0
Asus,Notebook,No,Intel,Nvidia,4,2.45,0,2.3,1.0,0.0,136.7948717948718,30849.12
Lenovo,Ultrabook,Windows,Intel,Intel,4,1.7,0,2.3,0.0,0.18,214.28571428571428,58394.88
Asus,Notebook,Windows,Intel,Intel,4,2.37,0,2.7,0.0,0.256,136.7948717948718,45282.672
Lenovo,2 in 1 Convertible,Windows,Intel,Intel,8,1.3,1,1.8,0.0,0.256,375.9398496240601,63882.72
HP,Notebook,Windows,Intel,Nvidia,8,2.2,0,2.5,1.0,0.128,192.30769230769232,58554.72
HP,Workstation,Windows,Intel,Nvidia,8,2.59,0,2.6,0.0,0.256,192.30769230769232,83170.08
Dell,Gaming,Windows,Intel,Nvidia,16,4.42,0,2.8,1.0,0.256,384.61538461538464,152859.7872
Acer,Notebook,Windows,Intel,Intel,4,2.1,0,2.5,0.0,0.256,136.7948717948718,31914.72
Lenovo,Gaming,Windows,Intel,Nvidia,8,2.5,0,2.8,1.0,0.128,192.30769230769232,55837.44
Dell,Ultrabook,Windows,Intel,Intel,16,1.18,0,2.8,0.0,0.256,240.0,99047.52
others,Ultrabook,Chrome,Intel,Intel,8,1.1,1,1.2,0.0,0.256,325.2032520325203,83063.52
Asus,Ultrabook,Windows,Intel,Intel,8,1.2,0,2.5,0.0,0.256,375.9398496240601,60153.12
Dell,Notebook,Windows,Intel,Intel,4,1.65,0,2.0,0.5,0.0,160.45112781954887,45234.72
Acer,Notebook,Windows,Intel,Intel,4,1.6,0,2.3,0.0,0.128,160.45112781954887,34898.4
Asus,Notebook,Windows,Intel,Nvidia,4,2.8,0,1.1,1.0,0.0,123.35260115606935,25059.715199999995
Dell,Gaming,Windows,Intel,Nvidia,16,2.72,1,2.6,1.0,0.128,384.61538461538464,58554.72
Samsung,Ultrabook,Windows,Intel,Intel,8,1.31,1,2.7,0.0,0.256,225.56390977443607,85194.72
Acer,Notebook,Linux,Intel,Intel,4,2.1,0,1.1,1.0,0.0,136.7948717948718,15877.44
Dell,Notebook,Windows,Intel,AMD,16,2.3,0,2.7,0.0,0.256,192.30769230769232,62938.0656
Samsung,2 in 1 Convertible,Windows,Intel,AMD,16,1.71,1,2.7,0.0,0.256,200.0,95850.72
Toshiba,Notebook,Windows,Intel,Intel,4,1.75,0,2.3,0.0,0.128,152.42857142857142,54345.6
Dell,Gaming,Windows,Intel,Nvidia,8,2.62,0,2.8,1.0,0.0,192.30769230769232,58554.72
HP,Ultrabook,Windows,Intel,Intel,4,1.26,0,2.3,0.0,0.256,170.72,66280.31999999999
Asus,2 in 1 Convertible,Windows,Intel,Nvidia,12,2.3,1,2.7,2.0,0.0,192.30769230769232,44701.92
Lenovo,Notebook,Windows,Intel,Nvidia,16,2.5,0,2.7,0.0,0.512,384.61538461538464,126273.6
Acer,Notebook,Windows,Intel,Intel,4,1.8,0,2.4,0.0,0.128,214.28571428571428,33886.08
others,Gaming,Windows,Intel,Nvidia,16,1.95,0,2.8,0.0,0.512,214.28571428571428,154458.72
Asus,Notebook,Windows,Intel,Intel,8,2.0,0,1.1,0.0,0.128,192.30769230769232,31003.632
Dell,Gaming,Windows,Intel,Nvidia,32,4.42,0,2.8,1.0,1.0,173.41040462427745,191211.264
Asus,Gaming,Windows,Intel,Nvidia,16,4.3,0,2.6,1.0,0.256,173.41040462427745,125208.0
Toshiba,Ultrabook,Windows,Intel,Nvidia,16,1.47,0,2.6,0.0,0.512,214.28571428571428,93985.92
Lenovo,Notebook,No,Intel,Intel,8,2.2,0,1.6,1.0,0.0,136.7948717948718,17529.12
Lenovo,Ultrabook,Windows,Intel,Intel,16,1.7,0,2.7,0.0,0.512,214.28571428571428,122490.72
MSI,Gaming,Windows,Intel,Nvidia,16,1.6,0,2.8,1.0,0.256,214.28571428571428,100752.48
MSI,Gaming,Windows,Intel,Nvidia,8,2.2,0,2.5,1.0,0.128,192.30769230769232,58021.92
Lenovo,Gaming,Windows,Intel,Nvidia,4,2.4,0,2.8,1.0,0.0,192.30769230769232,53226.72
Acer,Gaming,Windows,Intel,Nvidia,16,4.2,0,2.8,1.0,0.256,173.41040462427745,122490.72
Dell,Gaming,Windows,Intel,Nvidia,8,2.62,0,2.5,0.0,0.256,192.30769230769232,52480.8
Asus,Gaming,Windows,Intel,Nvidia,8,2.24,0,2.8,1.0,0.128,192.30769230769232,71341.92
others,Notebook,Windows,Intel,Intel,4,1.22,0,1.1,0.0,0.0,214.28571428571428,10810.512
Lenovo,2 in 1 Convertible,Windows,Intel,Intel,8,1.37,1,2.7,0.0,0.512,225.56390977443607,104961.6
Lenovo,2 in 1 Convertible,Windows,Intel,AMD,8,2.08,1,2.5,0.0,0.256,192.30769230769232,51095.52
Apple,Ultrabook,Mac,Intel,Intel,8,0.92,0,1.2,0.0,0.0,312.0,62071.2
Lenovo,2 in 1 Convertible,Windows,Intel,Intel,8,1.42,1,2.5,0.0,0.256,285.7142857142857,124142.4
Asus,Notebook,Windows,Intel,Intel,4,1.63,0,1.1,0.0,0.0,152.42857142857142,15930.72
Dell,Notebook,Windows,Intel,Intel,8,1.95,0,2.5,0.0,0.128,136.7948717948718,43156.8
Lenovo,2 in 1 Convertible,Windows,Intel,Intel,8,1.38,1,2.7,0.0,0.256,215.8273381294964,71874.72
Dell,Notebook,Windows,Intel,AMD,8,2.0,0,2.0,0.0,0.256,192.30769230769232,39373.92
HP,Workstation,Windows,Intel,Nvidia,8,3.14,0,2.8,0.0,0.256,192.30769230769232,110017.872
Asus,Notebook,Windows,Intel,Intel,8,2.37,0,2.5,0.0,0.256,192.30769230769232,58554.72
Dell,Ultrabook,Windows,Intel,Intel,8,1.29,0,2.5,0.0,0.256,225.56390977443607,79866.72
Dell,Notebook,Windows,Intel,Nvidia,8,2.06,1,2.5,0.0,0.256,384.61538461538464,93186.72
Dell,Netbook,Windows,Intel,Intel,4,1.63,0,1.1,0.0,0.128,183.9655172413793,39640.32
HP,Netbook,Windows,Intel,Intel,8,1.26,0,2.6,0.0,0.256,170.72,74005.92
Toshiba,Notebook,Windows,Intel,Intel,4,2.1,0,2.3,0.5,0.0,136.7948717948718,41558.4
HP,Notebook,Windows,AMD,AMD,8,2.04,0,2.5,2.0,0.0,136.7948717948718,33513.119999999995
Dell,Gaming,Windows,Intel,Nvidia,16,2.62,0,2.8,0.0,0.512,384.61538461538464,89457.12
Lenovo,Notebook,Windows,Intel,Nvidia,4,2.4,0,2.5,1.0,0.0,192.30769230769232,32447.52
HP,Gaming,Windows,Intel,AMD,12,3.74,0,2.8,1.0,0.0,173.41040462427745,93186.72
MSI,Gaming,Windows,Intel,Nvidia,16,2.9,0,2.8,1.0,0.512,173.41040462427745,128671.2
Samsung,Ultrabook,Windows,Intel,Intel,8,0.81,0,2.5,0.0,0.256,225.56390977443607,79866.72
Dell,Notebook,Windows,Intel,Nvidia,8,1.98,0,2.7,1.0,0.0,192.30769230769232,51202.08
Dell,Notebook,Windows,Intel,AMD,8,2.18,0,2.5,0.0,0.256,192.30769230769232,42081.0768
Lenovo,Ultrabook,Windows,Intel,Intel,8,1.32,0,2.7,0.0,0.256,214.28571428571428,99047.52
others,Ultrabook,Windows,Intel,Intel,16,1.29,1,2.5,0.0,0.512,480.0,95850.72
HP,Netbook,Chrome,Intel,Intel,4,1.23,0,1.6,0.0,0.0,183.9655172413793,20512.8
Dell,Gaming,Windows,Intel,Nvidia,16,4.36,0,2.8,1.0,0.128,173.41040462427745,133467.4656
Dell,Notebook,Windows,Intel,Intel,4,1.76,0,2.3,0.5,0.0,152.42857142857142,40226.4
Lenovo,Notebook,Windows,Intel,Intel,4,2.1,0,2.0,0.5,0.0,136.7948717948718,26101.872
Toshiba,Ultrabook,Windows,Intel,Intel,4,1.25,0,2.5,0.0,0.128,152.42857142857142,58075.2
Lenovo,Ultrabook,Windows,Intel,Intel,8,1.13,0,2.7,0.0,0.512,214.28571428571428,133146.72
MSI,Gaming,Windows,Intel,Nvidia,8,2.4,0,2.5,0.0,0.256,192.30769230769232,63882.72
Lenovo,Ultrabook,Windows,Intel,Intel,8,1.13,0,2.5,0.0,0.0,214.28571428571428,99900.0
Toshiba,Notebook,Windows,Intel,Intel,4,1.75,0,2.1,0.0,0.128,152.42857142857142,26586.72
Asus,2 in 1 Convertible,Windows,Intel,Intel,8,1.1,1,2.5,0.0,0.256,225.56390977443607,72354.23999999999
Dell,Notebook,Windows,Intel,Intel,4,1.76,0,2.0,0.5,0.0,152.42857142857142,31168.8
Acer,Netbook,Chrome,Intel,Intel,4,1.35,0,1.6,0.0,0.0,183.9655172413793,18914.4
Acer,Notebook,Windows,Intel,Intel,8,1.5,0,2.4,0.0,0.128,214.28571428571428,32980.32
others,Gaming,Windows,Intel,Nvidia,32,3.49,1,2.9,0.0,0.512,346.8208092485549,292986.72
Lenovo,Ultrabook,Windows,Intel,Intel,16,1.1,0,2.6,0.0,0.512,285.7142857142857,111834.72
Asus,Notebook,Linux,Intel,Nvidia,4,2.1,0,2.5,1.0,0.0,192.30769230769232,27652.32
Lenovo,Notebook,Windows,Intel,Intel,8,1.7,0,2.3,0.0,0.256,214.28571428571428,63190.08
Lenovo,Notebook,Windows,Intel,Intel,8,1.32,0,2.6,0.0,0.256,214.28571428571428,87912.0
Dell,Gaming,Windows,Intel,Nvidia,16,3.21,0,2.8,1.0,0.256,192.30769230769232,147832.28639999998
Asus,Gaming,Windows,Intel,Nvidia,16,2.9,0,2.8,1.0,0.256,173.41040462427745,128884.32
Toshiba,Notebook,Windows,Intel,Intel,4,2.0,0,2.4,0.5,0.0,136.7948717948718,35644.32
Lenovo,Notebook,Chrome,Intel,Intel,4,1.5,0,1.6,0.0,0.0,152.42857142857142,17316.0
Asus,Notebook,Windows,Intel,Intel,8,2.3,0,2.5,0.128,0.0,192.30769230769232,31435.2
Asus,Gaming,Windows,Intel,Nvidia,16,2.73,0,2.6,1.0,0.512,173.41040462427745,95850.72
Dell,Gaming,Windows,Intel,Nvidia,32,4.42,0,2.8,1.0,0.512,173.41040462427745,163723.57919999998
HP,Notebook,Windows,Intel,Nvidia,8,2.63,0,2.5,1.0,0.0,144.50867052023122,48484.8
Dell,Notebook,Windows,Intel,Intel,8,2.18,0,2.5,0.0,0.128,136.7948717948718,38041.3872
HP,Ultrabook,Windows,Intel,Intel,8,1.54,0,2.5,0.0,0.512,214.28571428571428,99633.6
Dell,Notebook,Windows,Intel,AMD,4,2.18,0,2.7,0.0,0.256,192.30769230769232,39373.92
HP,2 in 1 Convertible,Chrome,Intel,Intel,4,1.4,1,1.1,0.0,0.0,183.9655172413793,32767.2
Asus,Ultrabook,Windows,Intel,Nvidia,8,1.45,0,2.3,0.0,0.512,225.56390977443607,54665.28
HP,2 in 1 Convertible,Windows,Intel,Intel,8,1.28,1,2.5,0.0,0.256,225.56390977443607,121318.56
HP,Ultrabook,Windows,Intel,Intel,8,1.54,0,2.5,0.0,0.512,214.28571428571428,78215.04
HP,Notebook,No,Intel,Intel,4,1.86,0,1.6,0.0,0.128,136.7948717948718,15930.72
Asus,Gaming,Windows,Intel,Nvidia,16,2.1,0,2.8,1.0,0.128,192.30769230769232,101178.72
Dell,Notebook,Linux,Intel,AMD,8,2.83,0,2.7,1.0,0.0,173.41040462427745,46087.2
Lenovo,Ultrabook,Windows,Intel,Nvidia,8,1.96,0,2.8,0.0,0.256,214.28571428571428,101391.84
Asus,Notebook,Windows,Intel,Nvidia,8,2.3,0,2.7,0.0,0.256,192.30769230769232,41931.36
Dell,Notebook,Windows,Intel,Intel,8,1.9,0,2.5,0.0,0.128,192.30769230769232,50349.6
Asus,Notebook,Windows,Intel,Intel,4,2.0,0,1.1,1.0,0.0,136.7948717948718,23922.72
HP,2 in 1 Convertible,Windows,Intel,Intel,8,1.28,1,2.8,0.0,0.256,225.56390977443607,136343.52
Dell,Notebook,Windows,Intel,Intel,8,1.62,1,2.3,1.0,0.0,225.56390977443607,34578.72
Lenovo,Notebook,No,Intel,Intel,4,2.2,0,2.0,1.0,0.0,192.30769230769232,24988.32
Lenovo,Notebook,Windows,Intel,Intel,8,2.3,0,2.5,1.0,0.0,192.30769230769232,45323.1648
HP,Notebook,Windows,Intel,AMD,8,1.84,0,2.6,0.0,0.256,192.30769230769232,71874.72
Toshiba,Notebook,Windows,Intel,Intel,4,1.05,0,2.5,0.0,0.128,225.56390977443607,68464.8
Lenovo,Gaming,No,Intel,Nvidia,8,2.5,0,2.5,1.0,0.0,192.30769230769232,54185.76
Dell,Ultrabook,Windows,Intel,Intel,16,1.29,1,2.5,0.0,0.512,375.9398496240601,119347.2
HP,Notebook,Windows,Intel,Intel,4,2.07,0,2.3,0.5,0.0,192.30769230769232,48484.8
Toshiba,Ultrabook,Windows,Intel,Intel,8,1.2,0,2.3,0.0,0.256,160.45112781954887,58341.6
Lenovo,2 in 1 Convertible,Windows,Intel,Intel,8,1.37,1,2.7,0.0,0.256,225.56390977443607,103896.0
Acer,Notebook,Windows,Intel,Intel,8,1.56,0,2.5,0.0,0.256,214.28571428571428,48058.56
Dell,Workstation,Windows,Intel,Nvidia,8,2.23,0,2.8,1.0,0.0,192.30769230769232,94731.84
Lenovo,Notebook,Windows,Intel,Intel,4,2.38,0,2.5,0.5,0.0,136.7948717948718,56210.4
Lenovo,Notebook,No,Intel,AMD,4,2.2,0,2.0,1.0,0.0,192.30769230769232,25521.12
Toshiba,Notebook,Windows,Intel,Intel,8,2.0,0,2.7,0.0,0.256,192.30769230769232,73952.64
Lenovo,Notebook,Windows,Intel,Intel,4,1.44,0,2.4,0.0,0.18,225.56390977443607,39160.8
Samsung,Ultrabook,Windows,Intel,Nvidia,16,1.23,0,2.7,0.0,0.256,200.0,98514.72
Dell,Ultrabook,Windows,Intel,Intel,8,1.6,0,2.8,0.0,0.256,240.0,90043.2
Asus,Notebook,Linux,Intel,Intel,4,2.0,0,1.1,1.0,0.0,136.7948717948718,21258.1872
others,Ultrabook,Windows,Intel,Nvidia,8,1.28,0,2.3,0.0,0.256,225.56390977443607,49816.8
Dell,Notebook,Windows,Intel,Nvidia,4,2.18,0,2.5,1.0,0.128,192.30769230769232,48618.0
HP,Notebook,Windows,Intel,Intel,4,2.04,0,2.5,0.0,0.256,192.30769230769232,44701.92
HP,2 in 1 Convertible,Windows,Intel,Intel,4,1.28,1,2.5,0.0,0.256,225.56390977443607,90576.0
HP,2 in 1 Convertible,Windows,Intel,Intel,4,2.3,1,2.5,0.5,0.0,136.7948717948718,36486.14399999999
Asus,Notebook,Windows,Intel,Intel,4,1.65,0,1.1,0.0,0.0,151.34751773049646,18541.44
Lenovo,Notebook,Windows,Intel,Nvidia,8,2.2,0,2.5,1.0,0.0,192.30769230769232,35644.32
Dell,Notebook,Windows,Intel,Intel,4,2.2,0,1.6,0.5,0.0,136.7948717948718,19660.32
HP,2 in 1 Convertible,Windows,Intel,Intel,4,1.28,1,2.5,0.0,0.256,225.56390977443607,95850.72
Dell,Notebook,Linux,Intel,AMD,4,2.18,0,2.0,1.0,0.0,136.7948717948718,24279.696
Asus,Gaming,Windows,Intel,Nvidia,12,2.2,0,2.5,1.0,0.128,173.41040462427745,72988.272
Acer,Netbook,Chrome,Intel,Intel,4,1.25,0,1.6,0.0,0.0,183.9655172413793,15824.16
Lenovo,Notebook,Windows,AMD,AMD,4,2.8,0,2.2,0.5,0.0,144.50867052023122,20193.12
HP,Notebook,Windows,Intel,Intel,4,1.95,0,2.5,0.0,0.128,214.28571428571428,67399.2
HP,2 in 1 Convertible,Windows,Intel,Intel,16,1.42,1,2.7,0.0,0.256,375.9398496240601,74538.72
Samsung,Ultrabook,Windows,Intel,Intel,8,1.17,0,2.7,0.0,0.256,200.0,90522.72
Lenovo,Ultrabook,Windows,Intel,Intel,8,1.32,0,2.5,0.0,0.256,214.28571428571428,95850.72
MSI,Gaming,Windows,Intel,Nvidia,16,2.43,0,2.6,2.0,0.512,346.8208092485549,141138.72
Toshiba,Notebook,Windows,Intel,Intel,8,1.05,0,2.5,0.0,0.256,225.56390977443607,78588.0
Dell,Gaming,Linux,Intel,Nvidia,8,2.62,0,2.8,1.0,0.0,192.30769230769232,49497.12
HP,Notebook,Windows,Intel,Nvidia,8,2.04,0,2.7,1.0,0.0,192.30769230769232,47952.0
Dell,Notebook,Windows,Intel,AMD,4,2.18,0,2.0,1.0,0.0,136.7948717948718,32713.92
Dell,Notebook,Windows,Intel,Intel,8,1.9,0,2.6,0.5,0.0,192.30769230769232,49816.8
Dell,2 in 1 Convertible,Windows,Intel,Intel,8,1.24,1,1.3,0.0,0.512,375.9398496240601,107257.968
Asus,Gaming,Windows,Intel,Nvidia,32,3.58,0,2.7,0.0,0.512,173.41040462427745,68145.12
Dell,2 in 1 Convertible,Windows,Intel,Intel,16,1.22,1,1.3,0.0,0.256,225.56390977443607,87858.72
Lenovo,Ultrabook,Windows,Intel,Intel,8,1.13,0,2.7,0.0,0.0,214.28571428571428,109170.72
Lenovo,Notebook,Windows,Intel,Intel,8,1.95,0,2.5,0.0,0.512,192.30769230769232,104588.1072
others,Ultrabook,Windows,Intel,Intel,16,1.08,1,2.7,0.0,0.512,192.30769230769232,111834.72
HP,Netbook,Windows,Intel,Intel,8,1.26,0,2.7,0.0,0.512,240.0,79014.23999999999
Acer,Notebook,Chrome,Intel,Intel,4,2.2,0,1.5,0.0,0.0,192.30769230769232,19127.52
Lenovo,Notebook,Windows,Intel,Nvidia,8,2.6,0,2.3,1.0,0.128,192.30769230769232,42037.92
others,Ultrabook,Windows,Intel,Intel,8,0.98,1,2.7,0.0,0.512,214.28571428571428,101178.72
Dell,Notebook,Windows,Intel,Intel,8,1.6,0,2.8,0.0,0.256,214.28571428571428,64202.4
HP,Ultrabook,Windows,Intel,Intel,8,1.09,1,1.2,0.0,0.24,480.0,165168.0
Lenovo,Notebook,Windows,Intel,Nvidia,6,2.2,0,2.7,0.0,0.256,192.30769230769232,42037.92
HP,Notebook,Windows,Intel,Nvidia,8,2.04,0,2.7,0.0,0.256,192.30769230769232,54291.78719999999
Acer,Notebook,Windows,Intel,Intel,4,2.4,0,2.4,1.0,0.0,192.30769230769232,26586.72
Lenovo,Notebook,Windows,Intel,Intel,4,1.44,0,2.5,0.0,0.128,225.56390977443607,46939.68
HP,Notebook,Windows,Intel,Intel,8,1.49,0,2.5,0.0,0.256,225.56390977443607,51148.8
MSI,Gaming,Windows,Intel,Nvidia,16,2.7,0,2.8,1.0,0.256,173.41040462427745,85194.72
Dell,Gaming,Windows,Intel,Nvidia,16,2.6,0,2.8,1.0,0.128,192.30769230769232,71874.72
MSI,Gaming,Windows,Intel,Nvidia,8,2.2,0,2.5,1.0,0.128,192.30769230769232,59668.804800000005
Dell,Notebook,Windows,Intel,AMD,4,2.18,0,2.5,1.0,0.0,136.7948717948718,36496.2672
HP,Ultrabook,Windows,Intel,AMD,8,1.84,0,2.5,0.0,0.256,192.30769230769232,69103.62719999999
HP,Ultrabook,Windows,Intel,Intel,8,1.39,1,2.7,0.0,0.256,375.9398496240601,61218.72
Toshiba,Notebook,Windows,Intel,Nvidia,16,2.4,0,2.6,0.0,0.256,192.30769230769232,105228.0
Lenovo,2 in 1 Convertible,Windows,Intel,Intel,8,1.37,1,2.5,0.0,0.512,225.56390977443607,97236.0
Dell,Notebook,Windows,Intel,Intel,4,1.95,0,2.3,0.5,0.0,136.7948717948718,38889.072
Lenovo,Ultrabook,Windows,Intel,Intel,8,1.36,0,2.7,0.0,0.256,240.0,87912.0
HP,Notebook,Windows,Intel,Intel,8,2.31,0,2.3,0.0,0.256,192.30769230769232,62071.2
Dell,Notebook,Windows,Intel,Intel,4,2.18,0,2.5,1.0,0.0,136.7948717948718,37725.4368
HP,Notebook,Windows,Intel,Intel,4,1.95,0,2.3,0.5,0.0,152.42857142857142,61218.72
Lenovo,Notebook,Windows,Intel,Intel,4,2.2,0,1.1,1.0,0.0,136.7948717948718,16463.52
HP,Ultrabook,Windows,Intel,Intel,4,1.26,0,2.3,0.5,0.0,240.0,84129.12
HP,Notebook,No,Intel,Intel,4,1.86,0,1.6,1.0,0.0,136.7948717948718,15392.592
Lenovo,2 in 1 Convertible,Windows,Intel,Intel,16,1.3,1,2.2,0.0,1.0,375.9398496240601,95850.72
Toshiba,Notebook,Windows,Intel,Intel,4,1.47,0,2.3,0.0,0.128,214.28571428571428,58874.4
HP,Netbook,Windows,Intel,Intel,8,1.26,0,2.3,0.0,0.256,240.0,88924.31999999999
Dell,Notebook,Windows,Intel,Intel,4,2.18,0,2.0,1.0,0.0,136.7948717948718,29762.208
MSI,Gaming,Windows,Intel,Nvidia,8,2.2,0,2.8,1.0,0.128,192.30769230769232,63882.72
Dell,Ultrabook,Windows,Intel,Intel,8,1.36,0,2.5,0.0,0.256,214.28571428571428,87325.92
Dell,Gaming,Windows,Intel,Nvidia,16,4.36,0,2.7,1.0,0.512,231.21387283236996,146946.24
HP,Gaming,Windows,Intel,Nvidia,8,2.75,0,2.3,1.0,0.128,173.41040462427745,74538.72
Asus,Notebook,Windows,Intel,Nvidia,4,2.8,0,1.6,1.0,0.0,144.50867052023122,28238.4
Acer,Notebook,Windows,Intel,Intel,4,2.23,0,2.5,0.5,0.0,136.7948717948718,32980.32
Toshiba,Notebook,Windows,Intel,Intel,8,2.2,0,2.3,0.0,0.256,136.7948717948718,59620.32
Lenovo,2 in 1 Convertible,Windows,Intel,Intel,8,1.1,1,1.2,0.0,0.256,265.4867256637168,69210.72
Lenovo,Gaming,Windows,AMD,AMD,16,2.5,0,2.1,1.0,0.512,192.30769230769232,53226.72
Dell,Ultrabook,Windows,Intel,Intel,8,1.36,1,2.5,0.0,0.256,240.0,78438.816
Lenovo,Notebook,No,Intel,Nvidia,8,2.2,0,2.7,1.0,0.0,192.30769230769232,36496.8
Dell,Notebook,Windows,Intel,AMD,4,2.36,0,2.0,1.0,0.0,144.50867052023122,35111.52
Acer,Notebook,Chrome,Intel,Intel,4,1.68,0,1.6,0.0,0.0,152.42857142857142,18594.72
HP,Workstation,Windows,Intel,Nvidia,8,2.0,0,2.7,0.0,0.008,192.30769230769232,119826.72
Dell,Ultrabook,Windows,Intel,Intel,8,1.36,0,2.8,0.0,0.256,214.28571428571428,94572.0
Toshiba,Notebook,Windows,Intel,Intel,8,1.2,0,2.3,0.0,0.256,225.56390977443607,77788.8
Asus,2 in 1 Convertible,Chrome,Intel,Intel,8,1.2,0,1.2,0.0,0.0,240.0,61751.52
Lenovo,Ultrabook,Windows,Intel,Intel,8,1.7,0,2.6,0.0,0.256,214.28571428571428,79333.3872
Dell,Gaming,Windows,Intel,Nvidia,16,4.36,0,2.8,1.0,0.512,346.8208092485549,168045.12
Dell,2 in 1 Convertible,Windows,Intel,Intel,8,1.24,1,1.2,0.0,0.256,225.56390977443607,101178.72
HP,2 in 1 Convertible,Windows,Intel,Intel,4,1.45,1,1.1,0.0,0.256,183.9655172413793,41292.0
Dell,Ultrabook,Windows,Intel,Intel,8,1.3,0,2.5,0.0,0.256,375.9398496240601,67559.04
Acer,2 in 1 Convertible,Chrome,Intel,Intel,4,1.25,1,1.6,0.0,0.0,183.9655172413793,20725.92
Toshiba,Notebook,Windows,Intel,Intel,8,1.2,0,2.4,0.0,0.256,225.56390977443607,81784.8
Lenovo,Ultrabook,Windows,Intel,Intel,8,1.36,0,2.6,0.0,0.256,240.0,93772.8
Acer,Notebook,Windows,Intel,Nvidia,12,2.4,0,2.5,1.0,0.128,192.30769230769232,53759.52
Toshiba,Ultrabook,Windows,Intel,Intel,8,1.1,1,2.7,0.0,0.512,240.0,95371.2
HP,Notebook,Windows,Intel,Nvidia,8,2.04,0,2.5,1.0,0.0,136.7948717948718,45101.52
Dell,Notebook,Linux,Intel,AMD,4,2.25,0,2.0,1.0,0.0,136.7948717948718,24808.2336
Dell,Notebook,Windows,Intel,Intel,4,1.9,0,2.5,0.5,0.0,136.7948717948718,43956.0
HP,Notebook,Windows,Intel,Intel,4,2.04,0,2.4,0.5,0.0,192.30769230769232,36496.8
Dell,Gaming,Windows,Intel,Nvidia,32,4.42,0,2.8,1.0,0.256,173.41040462427745,167778.72
Lenovo,Notebook,Windows,Intel,Nvidia,6,2.4,0,2.5,0.0,0.256,192.30769230769232,37029.6
Dell,2 in 1 Convertible,Windows,Intel,Intel,16,1.22,1,1.3,0.0,0.512,375.9398496240601,101178.72
Dell,Ultrabook,Windows,Intel,Intel,8,1.5,1,2.6,0.0,0.256,285.7142857142857,104587.57439999998
Dell,Gaming,Windows,Intel,Nvidia,32,4.42,0,2.6,1.0,0.256,173.41040462427745,149184.0
Toshiba,Notebook,Windows,Intel,Intel,8,1.95,0,2.3,0.0,0.256,214.28571428571428,62870.4
Asus,Gaming,Windows,Intel,Nvidia,16,2.73,0,2.8,1.0,0.256,173.41040462427745,109218.672
HP,Notebook,Windows,Intel,Nvidia,8,2.04,0,2.7,1.0,0.128,192.30769230769232,52161.12
Lenovo,Notebook,Windows,Intel,Intel,4,1.7,0,2.3,0.0,0.0,152.42857142857142,53386.56
Asus,2 in 1 Convertible,Windows,Intel,Nvidia,16,2.3,1,2.7,2.0,0.512,384.61538461538464,95850.72
HP,Notebook,Windows,Intel,Intel,6,2.04,0,2.7,1.0,0.0,136.7948717948718,30849.12
Asus,Gaming,Windows,Intel,Nvidia,16,2.99,0,2.8,1.0,0.256,173.41040462427745,93186.72
Dell,2 in 1 Convertible,Windows,Intel,Intel,12,2.19,1,2.7,0.0,0.512,192.30769230769232,69210.72
Toshiba,Notebook,Windows,Intel,Intel,4,1.2,0,2.3,0.0,0.128,225.56390977443607,63669.6
Lenovo,Notebook,Windows,AMD,AMD,6,2.2,0,3.6,0.0,0.256,192.30769230769232,29250.72
others,Notebook,Windows,Intel,Intel,4,2.3,0,2.3,0.0,0.256,136.7948717948718,34578.72
Toshiba,Notebook,Windows,Intel,Intel,4,1.75,0,2.3,0.5,0.0,152.42857142857142,48751.2
Dell,Notebook,Windows,Intel,AMD,4,2.25,0,2.5,0.5,0.0,136.7948717948718,31914.72
HP,Notebook,Windows,Intel,Intel,8,2.04,0,2.5,1.0,0.0,192.30769230769232,42943.68
Lenovo,Gaming,Windows,Intel,Nvidia,8,2.5,0,2.8,1.0,0.128,192.30769230769232,63349.92
Dell,Notebook,Windows,Intel,AMD,8,2.36,0,2.7,1.0,0.0,136.7948717948718,39906.72
Dell,Notebook,Windows,Intel,Intel,8,1.6,0,2.5,0.0,0.128,214.28571428571428,59620.32
HP,Netbook,Windows,Intel,Intel,8,0.97,0,1.2,0.0,0.512,240.0,101658.24
HP,Notebook,Windows,Intel,AMD,4,2.1,0,2.0,1.0,0.128,192.30769230769232,26586.72
Lenovo,Notebook,No,Intel,Intel,4,1.9,0,1.1,0.0,0.128,136.7948717948718,14418.6336
